# timestep  cluster_id  size  avg_radius  ang_freq  ang_momentum  rg_sq  kurtosis  asphericity  xc  yc
35200000   1     625   54.134073 0.000027 0.920469 2933.110648 1.003546 0.016061 8.352912 4.352247
35300000   1     625   54.230917 0.000027 0.922287 2943.651055 1.003593 0.018197 8.216762 4.402455
35400000   1     625   54.336575 0.000027 0.916716 2955.178745 1.003658 0.018487 8.147319 4.471169
35500000   1     625   54.504318 0.000027 0.922345 2973.403129 1.003591 0.017268 8.062218 4.562681
35600000   1     625   54.604543 0.000027 0.918310 2984.472592 1.003759 0.017126 7.964204 4.654121
35700000   1     625   54.804760 0.000027 0.922910 3006.456089 1.003826 0.017469 7.829341 4.700738
35800000   1     625   54.945167 0.000027 0.915808 3021.910325 1.003860 0.018391 7.759930 4.817609
35900000   1     625   55.120917 0.000027 0.918244 3041.549748 1.004227 0.016793 7.688251 4.880204
36000000   1     625   55.170988 0.000027 0.920097 3047.150349 1.004326 0.015973 7.550227 4.898949
36100000   1     625   55.316160 0.000027 0.919591 3063.355529 1.004543 0.015436 7.439927 5.012404
36200000   1     625   55.443902 0.000027 0.927417 3077.436293 1.004444 0.013623 7.302948 5.176401
36300000   1     625   55.576108 0.000027 0.928230 3091.927085 1.004202 0.011870 7.219458 5.316756
36400000   1     625   55.677414 0.000026 0.916174 3103.435975 1.004499 0.007304 7.128794 5.420334
36500000   1     625   55.745367 0.000026 0.917510 3110.973753 1.004445 0.003770 6.951010 5.540776
36600000   1     625   55.886602 0.000026 0.920998 3127.026713 1.004797 0.001407 6.901541 5.619098
36700000   1     625   56.063507 0.000026 0.917764 3146.728264 1.004636 0.004328 6.863228 5.767536
36800000   1     625   56.111434 0.000026 0.922496 3152.263324 1.004823 0.008299 6.834380 5.923642
36900000   1     625   56.207956 0.000026 0.921604 3162.910334 1.004556 0.007859 6.810868 6.043936
37000000   1     625   56.323448 0.000026 0.914778 3176.063350 1.004741 0.007764 6.780830 6.118902
37100000   1     625   56.451199 0.000026 0.918859 3190.536352 1.004797 0.007417 6.755846 6.245741
37200000   1     625   56.557592 0.000026 0.920458 3202.438856 1.004619 0.007402 6.813727 6.326645
37300000   1     625   56.689369 0.000026 0.909910 3217.297358 1.004532 0.009333 6.854891 6.530261
37400000   1     625   56.829216 0.000026 0.925375 3233.354201 1.004738 0.010237 6.902098 6.691454
37500000   1     625   56.956294 0.000026 0.919222 3247.912687 1.004831 0.012046 6.919035 6.872468
37600000   1     625   57.158254 0.000026 0.919158 3271.047122 1.004904 0.015570 6.912271 7.092276
37700000   1     625   57.212656 0.000026 0.922459 3277.044283 1.004602 0.017945 6.987010 7.208154
37800000   1     625   57.357596 0.000026 0.926025 3293.533721 1.004433 0.018844 7.030543 7.364240
37900000   1     625   57.507524 0.000026 0.924986 3310.997490 1.004695 0.022476 7.154485 7.559458
38000000   1     625   57.562005 0.000026 0.920078 3317.333921 1.004767 0.023454 7.330922 7.733992
38100000   1     625   57.667566 0.000025 0.914742 3329.656691 1.004938 0.026047 7.431718 7.874496
38200000   1     625   57.744149 0.000025 0.916413 3338.693225 1.005156 0.028149 7.584787 7.999882
38300000   1     625   57.786557 0.000026 0.929625 3343.507108 1.005046 0.028995 7.719909 8.107183
38400000   1     625   57.777175 0.000025 0.921977 3342.487138 1.005140 0.024141 7.752416 8.206756
38500000   1     625   57.865638 0.000026 0.926264 3352.768917 1.005172 0.024120 7.900785 8.317430
38600000   1     625   58.006560 0.000025 0.919934 3369.074192 1.005130 0.024537 8.095783 8.384930
38700000   1     625   58.192398 0.000025 0.927125 3390.703051 1.005112 0.025437 8.236007 8.440028
38800000   1     625   58.208411 0.000025 0.922709 3392.513344 1.005056 0.024694 8.358843 8.537049
